"time","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity","location","date","severity"
"2020/4/9 16:05",9,3,6,4,5,2,9,2020-04-09,4.04
"2020/4/9 16:25",9,3,5,4,5,0,9,2020-04-09,3.12
"2020/4/9 16:40",9,3,7,6,6,1,9,2020-04-09,4.12
"2020/4/9 16:00",9,3,7,5,5,2,9,2020-04-09,4.28
"2020/4/9 20:00",8,4,6,5,7,1,9,2020-04-09,4
"2020/4/9 17:35",9,2,6,4,6,0,9,2020-04-09,3.24
"2020/4/9 17:10",8,3,7,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:40",10,3,5,6,6,1,9,2020-04-09,4
"2020/4/9 18:15",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:35",9,3,4,4,5,1,9,2020-04-09,3.4
"2020/4/9 17:20",10,3,6,6,7,1,9,2020-04-09,4.24
"2020/4/9 17:55",10,3,6,5,6,1,9,2020-04-09,4
"2020/4/9 16:05",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 17:50",9,3,7,4,6,1,9,2020-04-09,3.88
"2020/4/9 16:55",10,2,6,6,6,0,9,2020-04-09,3.6
"2020/4/9 18:30",9,3,5,5,6,0,9,2020-04-09,3.36
"2020/4/9 16:50",10,3,6,5,6,1,9,2020-04-09,4
"2020/4/9 16:15",9,3,6,4,7,1,9,2020-04-09,3.88
"2020/4/9 16:25",10,3,7,5,7,1,9,2020-04-09,4.24
"2020/4/9 16:20",10,3,5,5,7,1,9,2020-04-09,4
"2020/4/9 16:05",10,3,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 18:25",9,3,6,6,6,2,9,2020-04-09,4.4
"2020/4/9 16:25",10,3,6,5,6,1,9,2020-04-09,4
"2020/4/9 16:05",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",10,4,7,6,5,2,9,2020-04-09,4.64
"2020/4/9 17:50",9,3,6,4,5,1,9,2020-04-09,3.64
"2020/4/9 16:35",8,2,5,4,6,1,9,2020-04-09,3.4
"2020/4/9 16:30",9,3,6,6,5,1,9,2020-04-09,3.88
"2020/4/9 17:20",9,3,6,4,5,0,9,2020-04-09,3.24
"2020/4/9 19:30",10,2,7,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:05",8,4,6,4,6,2,9,2020-04-09,4.16
"2020/4/9 17:15",8,3,7,5,7,2,9,2020-04-09,4.4
"2020/4/9 17:20",10,3,7,6,6,1,9,2020-04-09,4.24
"2020/4/9 16:15",8,3,6,4,6,1,9,2020-04-09,3.64
"2020/4/9 16:20",9,3,7,6,7,0,9,2020-04-09,3.84
"2020/4/9 17:55",9,4,5,6,6,1,9,2020-04-09,4
"2020/4/9 17:20",8,3,5,6,8,2,9,2020-04-09,4.4
"2020/4/9 17:15",9,3,6,5,6,0,9,2020-04-09,3.48
"2020/4/9 18:40",10,4,7,4,6,1,9,2020-04-09,4.12
"2020/4/9 17:10",9,3,8,5,7,1,9,2020-04-09,4.24
"2020/4/9 16:15",8,3,7,5,7,1,9,2020-04-09,4
"2020/4/9 16:05",9,4,7,5,7,1,9,2020-04-09,4.24
"2020/4/9 16:50",10,3,5,5,7,2,9,2020-04-09,4.4
"2020/4/9 17:05",9,3,6,4,6,1,9,2020-04-09,3.76
"2020/4/9 16:50",9,4,6,5,5,0,9,2020-04-09,3.48
"2020/4/9 20:05",8,4,7,4,6,0,9,2020-04-09,3.48
"2020/4/9 16:50",9,2,6,6,7,1,9,2020-04-09,4
"2020/4/9 17:00",9,3,7,4,7,1,9,2020-04-09,4
"2020/4/9 17:45",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:55",9,4,5,5,7,1,9,2020-04-09,4
"2020/4/9 16:10",9,4,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 16:10",8,3,7,5,6,0,9,2020-04-09,3.48
"2020/4/9 17:00",8,3,5,4,5,0,9,2020-04-09,3
"2020/4/9 17:20",9,4,6,6,5,2,9,2020-04-09,4.4
"2020/4/9 17:10",8,1,6,5,7,0,9,2020-04-09,3.24
"2020/4/9 16:55",9,3,6,7,7,1,9,2020-04-09,4.24
"2020/4/9 17:20",9,3,6,5,8,2,9,2020-04-09,4.52
"2020/4/9 16:25",9,2,6,5,6,2,9,2020-04-09,4.16
"2020/4/9 16:20",9,2,6,4,6,0,9,2020-04-09,3.24
"2020/4/9 16:55",10,4,6,5,7,1,9,2020-04-09,4.24
"2020/4/9 16:40",10,3,6,6,7,1,9,2020-04-09,4.24
"2020/4/9 21:10",9,3,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:35",9,4,5,6,6,1,9,2020-04-09,4
"2020/4/9 18:10",9,3,6,6,6,0,9,2020-04-09,3.6
"2020/4/9 16:40",9,3,5,6,6,1,9,2020-04-09,3.88
"2020/4/9 18:30",9,4,6,4,8,2,9,2020-04-09,4.52
"2020/4/9 17:45",9,3,6,5,8,1,9,2020-04-09,4.12
"2020/4/9 16:50",9,4,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 16:10",9,3,6,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:30",9,4,6,6,6,1,9,2020-04-09,4.12
"2020/4/9 17:10",9,4,6,6,5,1,9,2020-04-09,4
"2020/4/9 17:20",9,2,5,5,6,0,9,2020-04-09,3.24
"2020/4/9 17:00",9,4,5,5,5,1,9,2020-04-09,3.76
"2020/4/9 17:05",9,2,7,5,5,2,9,2020-04-09,4.16
"2020/4/9 16:15",9,3,6,4,7,2,9,2020-04-09,4.28
"2020/4/9 17:35",9,3,7,4,6,1,9,2020-04-09,3.88
"2020/4/9 17:10",9,1,5,4,5,2,9,2020-04-09,3.68
"2020/4/9 18:40",8,2,6,5,6,1,9,2020-04-09,3.64
"2020/4/9 17:15",10,4,5,5,7,3,9,2020-04-09,4.92
"2020/4/9 16:10",10,2,7,5,6,1,9,2020-04-09,4
"2020/4/9 16:50",8,3,5,4,5,2,9,2020-04-09,3.8
"2020/4/9 16:15",9,2,6,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:25",8,3,7,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:15",10,2,5,5,6,2,9,2020-04-09,4.16
"2020/4/9 16:20",9,3,5,5,6,2,9,2020-04-09,4.16
"2020/4/9 17:05",8,3,6,6,7,1,9,2020-04-09,4
"2020/4/9 16:50",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 17:25",9,2,7,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/10 0:00",9,3,6,5,6,1,9,2020-04-10,3.88
"2020/4/9 16:15",10,2,7,5,6,1,9,2020-04-09,4
"2020/4/9 17:55",9,1,4,5,5,2,9,2020-04-09,3.68
"2020/4/9 16:25",9,2,6,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:25",9,4,6,5,7,2,9,2020-04-09,4.52
"2020/4/9 17:00",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:40",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:05",10,3,5,5,5,2,9,2020-04-09,4.16
"2020/4/9 16:20",10,3,8,4,6,0,9,2020-04-09,3.72
"2020/4/9 17:10",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 16:20",8,2,6,6,6,1,9,2020-04-09,3.76
"2020/4/9 16:20",9,3,6,6,5,0,9,2020-04-09,3.48
"2020/4/9 17:15",9,3,7,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:20",8,3,6,6,7,1,9,2020-04-09,4
"2020/4/9 16:15",8,2,6,5,6,2,9,2020-04-09,4.04
"2020/4/9 16:10",7,3,5,6,6,1,9,2020-04-09,3.64
"2020/4/9 17:20",8,2,6,5,7,0,9,2020-04-09,3.36
"2020/4/9 17:20",9,3,5,4,5,1,9,2020-04-09,3.52
"2020/4/9 16:45",10,3,6,5,6,0,9,2020-04-09,3.6
"2020/4/9 16:40",9,3,5,6,6,1,9,2020-04-09,3.88
"2020/4/9 18:30",9,3,6,5,5,0,9,2020-04-09,3.36
"2020/4/9 17:15",10,3,6,4,6,2,9,2020-04-09,4.28
"2020/4/9 16:05",10,3,6,5,6,0,9,2020-04-09,3.6
"2020/4/9 16:30",9,3,7,5,6,3,9,2020-04-09,4.8
"2020/4/9 16:50",9,2,6,5,6,3,9,2020-04-09,4.56
"2020/4/9 16:25",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:50",9,2,5,5,7,1,9,2020-04-09,3.76
"2020/4/9 17:40",8,3,7,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:15",9,3,7,5,5,1,9,2020-04-09,3.88
"2020/4/9 17:05",9,4,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 17:20",9,3,8,6,7,2,9,2020-04-09,4.76
"2020/4/9 16:00",9,4,7,4,5,1,9,2020-04-09,3.88
"2020/4/9 16:20",9,4,5,5,5,1,9,2020-04-09,3.76
"2020/4/9 17:20",8,2,5,4,7,1,9,2020-04-09,3.52
"2020/4/9 17:15",9,4,5,5,6,3,9,2020-04-09,4.68
"2020/4/9 17:50",10,4,6,4,7,1,9,2020-04-09,4.12
"2020/4/9 17:05",8,2,5,5,6,1,9,2020-04-09,3.52
"2020/4/9 16:15",9,1,7,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:20",9,4,5,4,6,1,9,2020-04-09,3.76
"2020/4/9 16:50",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 19:00",10,4,5,4,6,1,9,2020-04-09,3.88
"2020/4/9 18:30",10,3,6,5,6,1,9,2020-04-09,4
"2020/4/9 16:20",9,3,7,4,5,0,9,2020-04-09,3.36
"2020/4/9 16:30",10,3,8,5,6,1,9,2020-04-09,4.24
"2020/4/9 16:20",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 18:25",9,5,7,5,6,1,9,2020-04-09,4.24
"2020/4/9 16:30",9,2,6,4,7,2,9,2020-04-09,4.16
"2020/4/9 17:00",9,5,5,5,8,0,9,2020-04-09,3.84
"2020/4/9 16:45",8,3,5,6,7,2,9,2020-04-09,4.28
"2020/4/9 17:40",10,2,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:05",9,4,6,4,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",9,3,6,5,7,2,9,2020-04-09,4.4
"2020/4/9 18:35",9,1,6,5,6,0,9,2020-04-09,3.24
"2020/4/9 16:45",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:15",9,2,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 19:05",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 17:40",9,2,6,6,6,1,9,2020-04-09,3.88
"2020/4/9 18:30",10,3,6,5,6,0,9,2020-04-09,3.6
"2020/4/9 18:25",10,3,6,4,8,0,9,2020-04-09,3.72
"2020/4/9 16:50",9,2,6,6,6,1,9,2020-04-09,3.88
"2020/4/9 16:50",9,3,6,5,7,2,9,2020-04-09,4.4
"2020/4/9 16:50",8,3,5,5,6,1,9,2020-04-09,3.64
"2020/4/9 16:25",10,3,5,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:05",9,3,6,4,6,1,9,2020-04-09,3.76
"2020/4/9 16:50",8,3,6,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:05",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:45",9,4,7,5,7,2,9,2020-04-09,4.64
"2020/4/9 16:35",10,4,5,5,6,1,9,2020-04-09,4
"2020/4/9 18:05",8,3,6,6,4,1,9,2020-04-09,3.64
"2020/4/9 18:00",9,3,6,5,5,2,9,2020-04-09,4.16
"2020/4/9 17:40",10,3,6,4,7,2,9,2020-04-09,4.4
"2020/4/9 17:55",9,2,5,4,6,0,9,2020-04-09,3.12
"2020/4/9 16:55",10,2,7,4,6,1,9,2020-04-09,3.88
"2020/4/9 16:30",9,4,7,5,6,2,9,2020-04-09,4.52
"2020/4/9 17:40",9,3,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:20",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:20",9,3,6,4,6,2,9,2020-04-09,4.16
"2020/4/9 18:35",9,3,6,5,7,1,9,2020-04-09,4
"2020/4/9 17:20",9,4,5,4,5,2,9,2020-04-09,4.04
"2020/4/9 17:35",9,4,6,4,6,1,9,2020-04-09,3.88
"2020/4/9 16:25",8,3,6,4,6,0,9,2020-04-09,3.24
"2020/4/9 17:20",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 17:15",9,2,5,5,7,1,9,2020-04-09,3.76
"2020/4/9 16:45",9,3,5,4,6,1,9,2020-04-09,3.64
"2020/4/9 16:45",10,1,6,4,7,1,9,2020-04-09,3.76
"2020/4/9 19:30",9,4,5,5,7,0,9,2020-04-09,3.6
"2020/4/9 17:15",9,2,7,5,7,0,9,2020-04-09,3.6
"2020/4/9 16:20",9,3,6,5,7,1,9,2020-04-09,4
"2020/4/9 16:35",10,4,5,6,5,1,9,2020-04-09,4
"2020/4/9 17:40",10,3,7,5,6,0,9,2020-04-09,3.72
"2020/4/9 16:15",9,4,5,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:25",9,3,6,5,7,1,9,2020-04-09,4
"2020/4/9 17:30",10,5,7,5,4,2,9,2020-04-09,4.52
"2020/4/9 16:15",10,3,6,6,6,1,9,2020-04-09,4.12
"2020/4/9 17:05",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:10",9,2,5,5,6,1,9,2020-04-09,3.64
"2020/4/9 16:20",9,3,6,4,6,1,9,2020-04-09,3.76
"2020/4/9 19:50",10,2,5,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:05",8,4,6,4,6,0,9,2020-04-09,3.36
"2020/4/9 19:00",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:35",10,3,7,5,6,2,9,2020-04-09,4.52
"2020/4/9 16:40",10,3,7,5,5,0,9,2020-04-09,3.6
"2020/4/9 16:05",9,2,5,4,5,1,9,2020-04-09,3.4
"2020/4/9 16:25",9,3,6,5,6,3,9,2020-04-09,4.68
"2020/4/9 16:30",9,3,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:05",9,2,7,4,7,2,9,2020-04-09,4.28
"2020/4/9 18:25",7,3,6,5,5,1,9,2020-04-09,3.52
"2020/4/9 18:10",9,2,6,5,5,1,9,2020-04-09,3.64
"2020/4/9 16:50",8,4,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 17:45",8,3,7,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:55",9,3,6,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:55",9,2,6,5,7,1,9,2020-04-09,3.88
"2020/4/9 17:00",10,4,6,6,6,1,9,2020-04-09,4.24
"2020/4/9 17:55",8,3,7,5,6,1,9,2020-04-09,3.88
"2020/4/9 18:10",9,3,6,4,5,0,9,2020-04-09,3.24
"2020/4/9 16:55",8,2,5,5,6,1,9,2020-04-09,3.52
"2020/4/9 16:05",8,3,6,3,7,2,9,2020-04-09,4.04
"2020/4/9 18:30",8,3,6,5,6,2,9,2020-04-09,4.16
"2020/4/9 16:10",10,3,6,4,7,1,9,2020-04-09,4
"2020/4/9 16:15",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:40",9,2,7,5,6,1,9,2020-04-09,3.88
"2020/4/9 20:10",9,3,5,6,6,0,9,2020-04-09,3.48
"2020/4/9 16:25",9,3,6,6,5,1,9,2020-04-09,3.88
"2020/4/9 17:20",8,3,6,5,7,2,9,2020-04-09,4.28
"2020/4/9 16:15",9,3,5,5,7,1,9,2020-04-09,3.88
"2020/4/9 16:10",8,4,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:15",9,3,6,4,5,2,9,2020-04-09,4.04
"2020/4/9 17:10",9,3,7,5,6,2,9,2020-04-09,4.4
"2020/4/9 16:05",9,3,7,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:00",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:05",8,2,5,6,6,1,9,2020-04-09,3.64
"2020/4/9 18:45",10,2,6,5,5,0,9,2020-04-09,3.36
"2020/4/9 16:35",10,2,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:55",10,3,5,5,7,0,9,2020-04-09,3.6
"2020/4/9 17:15",10,3,5,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:15",9,3,6,4,6,0,9,2020-04-09,3.36
"2020/4/9 16:20",8,2,6,3,7,0,9,2020-04-09,3.12
"2020/4/9 17:40",8,4,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:05",8,3,6,4,5,2,9,2020-04-09,3.92
"2020/4/9 16:10",8,3,6,4,4,1,9,2020-04-09,3.4
"2020/4/9 19:20",9,2,6,6,7,1,9,2020-04-09,4
"2020/4/9 16:10",9,2,6,7,6,1,9,2020-04-09,4
"2020/4/9 16:20",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 16:55",9,3,7,5,5,1,9,2020-04-09,3.88
"2020/4/9 16:15",8,4,6,7,5,0,9,2020-04-09,3.6
"2020/4/9 17:25",8,4,8,5,6,2,9,2020-04-09,4.52
"2020/4/9 16:40",10,3,6,5,6,1,9,2020-04-09,4
"2020/4/9 19:00",10,3,5,6,6,1,9,2020-04-09,4
"2020/4/9 17:15",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 17:45",9,4,7,4,7,1,9,2020-04-09,4.12
"2020/4/9 16:30",10,4,5,5,6,2,9,2020-04-09,4.4
"2020/4/9 16:15",8,2,6,6,6,1,9,2020-04-09,3.76
"2020/4/9 16:10",8,2,5,4,6,1,9,2020-04-09,3.4
"2020/4/9 18:25",9,4,7,5,5,2,9,2020-04-09,4.4
"2020/4/9 16:00",9,3,5,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:00",9,2,6,5,6,2,9,2020-04-09,4.16
"2020/4/9 16:45",8,3,5,6,7,0,9,2020-04-09,3.48
"2020/4/9 16:15",8,3,6,5,7,2,9,2020-04-09,4.28
"2020/4/9 16:25",10,3,6,5,7,0,9,2020-04-09,3.72
"2020/4/9 16:15",8,3,6,5,7,1,9,2020-04-09,3.88
"2020/4/9 16:40",9,4,5,5,5,3,9,2020-04-09,4.56
"2020/4/9 16:20",9,4,6,5,7,2,9,2020-04-09,4.52
"2020/4/9 16:25",9,2,7,6,7,2,9,2020-04-09,4.52
"2020/4/9 16:35",10,3,6,4,6,2,9,2020-04-09,4.28
"2020/4/9 16:05",9,3,5,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:35",10,3,4,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:45",8,3,6,5,5,1,9,2020-04-09,3.64
"2020/4/9 17:40",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 17:00",9,4,6,6,6,0,9,2020-04-09,3.72
"2020/4/9 16:45",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:55",10,4,6,5,6,0,9,2020-04-09,3.72
"2020/4/9 16:10",9,3,6,6,6,2,9,2020-04-09,4.4
"2020/4/9 16:05",10,3,7,6,6,1,9,2020-04-09,4.24
"2020/4/9 16:25",10,3,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 17:30",9,4,7,6,6,2,9,2020-04-09,4.64
"2020/4/9 17:20",8,3,7,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:15",8,3,6,5,6,0,9,2020-04-09,3.36
"2020/4/9 16:45",9,2,5,5,6,0,9,2020-04-09,3.24
"2020/4/9 17:50",8,4,5,7,6,2,9,2020-04-09,4.4
"2020/4/9 18:05",8,2,7,3,5,2,9,2020-04-09,3.8
"2020/4/9 16:30",7,4,6,6,7,0,9,2020-04-09,3.6
"2020/4/9 17:00",9,3,6,6,5,0,9,2020-04-09,3.48
"2020/4/9 16:35",9,4,6,4,7,1,9,2020-04-09,4
"2020/4/9 16:20",8,3,5,5,5,1,9,2020-04-09,3.52
"2020/4/9 16:45",9,4,6,6,6,0,9,2020-04-09,3.72
"2020/4/9 16:05",10,4,7,5,5,1,9,2020-04-09,4.12
"2020/4/9 16:45",9,2,6,4,7,2,9,2020-04-09,4.16
"2020/4/9 17:35",8,3,7,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:45",9,3,6,4,6,0,9,2020-04-09,3.36
"2020/4/9 16:05",10,2,6,4,6,1,9,2020-04-09,3.76
"2020/4/9 17:50",9,3,6,4,6,2,9,2020-04-09,4.16
"2020/4/9 17:40",9,3,7,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:45",10,5,6,6,7,1,9,2020-04-09,4.48
"2020/4/9 16:05",9,3,6,4,7,0,9,2020-04-09,3.48
"2020/4/9 19:30",8,3,8,6,7,1,9,2020-04-09,4.24
"2020/4/9 16:45",8,3,6,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:55",9,3,6,6,5,1,9,2020-04-09,3.88
"2020/4/9 16:15",8,4,6,6,7,2,9,2020-04-09,4.52
"2020/4/9 17:00",10,4,5,4,6,1,9,2020-04-09,3.88
"2020/4/9 16:25",10,3,6,5,6,0,9,2020-04-09,3.6
"2020/4/9 16:05",10,3,6,5,6,2,9,2020-04-09,4.4
"2020/4/9 17:40",9,2,5,5,7,1,9,2020-04-09,3.76
"2020/4/9 16:10",10,3,6,4,5,1,9,2020-04-09,3.76
"2020/4/9 16:15",8,3,5,4,7,1,9,2020-04-09,3.64
"2020/4/9 17:30",10,3,5,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:05",9,5,6,6,6,2,9,2020-04-09,4.64
"2020/4/9 19:10",10,4,5,6,6,0,9,2020-04-09,3.72
"2020/4/9 17:15",8,2,7,5,5,2,9,2020-04-09,4.04
"2020/4/9 16:10",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 17:35",9,3,5,5,6,0,9,2020-04-09,3.36
"2020/4/9 18:30",8,3,6,6,6,2,9,2020-04-09,4.28
"2020/4/9 18:20",8,3,6,6,4,2,9,2020-04-09,4.04
"2020/4/9 16:35",9,4,7,5,5,1,9,2020-04-09,4
"2020/4/9 16:00",10,3,7,5,7,1,9,2020-04-09,4.24
"2020/4/9 18:10",10,3,6,4,6,1,9,2020-04-09,3.88
"2020/4/9 17:35",9,4,5,7,6,0,9,2020-04-09,3.72
"2020/4/9 16:05",9,4,5,6,6,0,9,2020-04-09,3.6
"2020/4/9 17:05",8,3,5,5,6,0,9,2020-04-09,3.24
"2020/4/9 17:50",10,3,6,6,7,1,9,2020-04-09,4.24
"2020/4/9 16:25",8,4,6,3,7,1,9,2020-04-09,3.76
"2020/4/9 16:05",9,2,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 16:30",8,3,6,5,7,1,9,2020-04-09,3.88
"2020/4/9 16:10",9,3,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:00",9,3,6,3,6,1,9,2020-04-09,3.64
"2020/4/9 16:15",9,3,6,7,6,0,9,2020-04-09,3.72
"2020/4/9 18:25",9,3,6,4,6,1,9,2020-04-09,3.76
"2020/4/9 16:15",9,4,6,5,6,1,9,2020-04-09,4
"2020/4/9 22:10",9,3,6,4,6,2,9,2020-04-09,4.16
"2020/4/9 17:05",9,3,6,4,5,1,9,2020-04-09,3.64
"2020/4/9 16:10",9,4,6,5,6,1,9,2020-04-09,4
"2020/4/9 17:55",9,3,5,5,5,1,9,2020-04-09,3.64
"2020/4/9 17:15",9,2,6,6,5,0,9,2020-04-09,3.36
"2020/4/9 18:00",8,3,6,5,6,1,9,2020-04-09,3.76
"2020/4/9 17:55",10,3,6,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:05",8,3,6,5,7,2,9,2020-04-09,4.28
"2020/4/9 17:25",9,2,5,4,4,1,9,2020-04-09,3.28
"2020/4/9 16:25",10,3,5,6,6,1,9,2020-04-09,4
"2020/4/9 16:05",9,2,6,4,7,0,9,2020-04-09,3.36
"2020/4/9 17:35",10,3,6,5,5,2,9,2020-04-09,4.28
"2020/4/9 18:30",9,2,6,5,6,0,9,2020-04-09,3.36
"2020/4/9 17:55",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:25",9,3,8,6,5,1,9,2020-04-09,4.12
"2020/4/9 18:05",9,2,6,7,5,2,9,2020-04-09,4.28
"2020/4/9 16:15",9,3,6,5,5,0,9,2020-04-09,3.36
"2020/4/9 19:30",9,3,7,6,6,1,9,2020-04-09,4.12
"2020/4/9 16:05",10,4,5,4,7,2,9,2020-04-09,4.4
"2020/4/9 18:15",9,4,5,4,6,1,9,2020-04-09,3.76
"2020/4/9 17:20",10,3,6,5,7,0,9,2020-04-09,3.72
"2020/4/9 17:15",9,1,7,4,6,0,9,2020-04-09,3.24
"2020/4/9 16:10",9,2,7,5,6,2,9,2020-04-09,4.28
"2020/4/9 18:55",9,3,7,5,6,1,9,2020-04-09,4
"2020/4/9 16:30",8,3,5,5,7,0,9,2020-04-09,3.36
"2020/4/9 16:55",9,2,6,6,6,2,9,2020-04-09,4.28
"2020/4/9 16:25",10,3,7,6,6,0,9,2020-04-09,3.84
"2020/4/9 16:20",9,4,7,5,7,2,9,2020-04-09,4.64
"2020/4/9 17:10",9,4,6,5,6,0,9,2020-04-09,3.6
"2020/4/9 17:25",10,3,5,5,8,0,9,2020-04-09,3.72
"2020/4/9 16:45",9,5,6,6,6,1,9,2020-04-09,4.24
"2020/4/9 16:40",8,4,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 18:10",9,3,6,5,7,0,9,2020-04-09,3.6
"2020/4/9 16:25",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 16:25",9,4,6,5,6,1,9,2020-04-09,4
"2020/4/9 16:10",9,3,6,5,6,0,9,2020-04-09,3.48
"2020/4/9 16:35",10,3,6,5,6,2,9,2020-04-09,4.4
"2020/4/9 16:55",10,4,7,4,6,1,9,2020-04-09,4.12
"2020/4/9 16:25",8,3,5,4,5,0,9,2020-04-09,3
"2020/4/9 16:40",9,4,5,5,7,1,9,2020-04-09,4
"2020/4/9 16:25",9,2,7,6,6,2,9,2020-04-09,4.4
"2020/4/9 16:00",9,3,4,4,6,1,9,2020-04-09,3.52
"2020/4/9 17:05",10,2,5,4,6,1,9,2020-04-09,3.64
"2020/4/9 16:30",9,3,6,5,5,1,9,2020-04-09,3.76
"2020/4/9 16:50",9,3,6,5,6,1,9,2020-04-09,3.88
"2020/4/9 18:45",9,3,6,4,5,0,9,2020-04-09,3.24
"2020/4/9 16:05",10,3,6,6,7,0,9,2020-04-09,3.84
"2020/4/9 17:00",9,3,6,6,6,1,9,2020-04-09,4
"2020/4/9 17:00",8,3,6,4,6,2,9,2020-04-09,4.04
"2020/4/9 16:45",9,3,7,5,7,1,9,2020-04-09,4.12
"2020/4/9 16:15",9,1,5,5,5,0,9,2020-04-09,3
"2020/4/9 17:20",9,3,6,6,7,0,9,2020-04-09,3.72
"2020/4/9 16:05",9,3,6,5,6,2,9,2020-04-09,4.28
"2020/4/9 16:45",10,3,7,4,7,0,9,2020-04-09,3.72
"2020/4/9 17:50",8,4,5,4,6,2,9,2020-04-09,4.04
"2020/4/9 17:10",10,3,6,5,5,1,9,2020-04-09,3.88
"2020/4/9 17:05",9,2,6,5,5,1,9,2020-04-09,3.64
"2020/4/9 18:20",9,3,5,4,7,1,9,2020-04-09,3.76
"2020/4/9 16:35",8,3,5,6,5,0,9,2020-04-09,3.24
"2020/4/9 16:50",9,3,5,4,6,1,9,2020-04-09,3.64
"2020/4/9 17:20",8,2,7,4,6,0,9,2020-04-09,3.24
